class,code,name,prof,time,grade,score,number
전공일반,ESM3090-41,시스템경영공학실습3B,손미애,미지정,3,0,0
전공일반,ESM3091-41,시스템경영공학실습4A,손미애,미지정,6,0,0
전공일반,ESM3092-41,시스템경영공학실습4B,손미애,미지정,6,0,0
전공일반,ESM3093-41,시스템경영공학실습5A,손미애,미지정,9,0,0
전공일반,ESM3094-41,시스템경영공학실습5B,손미애,미지정,9,0,0
전공(대학원)/전공,ESM4116-41,ESG경영전략및실무,김지환,금15:00-16:15【26513】【1.5h(ON)+1.5h(OFF)】,3,0,2
전공(대학원)/전공,ESM4117-41,글로벌공급망위기분석,전비호,수09:00-10:15【26419】 수10:30-11:45【26419】,3,0,4
전공일반,EAM3063-41,에너지전기화학,문준영,월15:00-16:15【26108】 수16:30-17:45【26108】,3,3.56,40
전공일반,CLA2003-01,인문학명저산책,허민,화09:00-10:15【31308】 화10:30-11:45【31308】,3,4.59,78
전공일반,CLA2003-02,인문학명저산책,유수민,금09:00-10:15【31605】 금10:30-11:45【31605】,3,0,26
전공핵심,FRE2013-01,프랑스문학산책,구인모,금15:00-16:15【31703】 금16:30-17:45【31703】,3,0,16
전공일반,DKL3017-01,비교문학.문화론,박진영,월15:00-16:15【31604】 수16:30-17:45【31604】,3,4.17,47
전공일반,DKL3054-01,외국어로서의한국어교육,강남욱,월16:30-17:45【31507】【1.5h(ON)+1.5h(OFF)】,3,0,36
전공일반,RUS3013-01,러시아문학과영상예술,이훈석,월18:00-19:15【31602】 월19:30-20:45【31602】,3,0,17
전공일반,GER2007-01,도이치1b,프랑크그뤼네르트,월16:30-17:45【31608】 수15:00-16:15【31608】,3,4.87,10
전공일반,GER2007-02,도이치1b,프랑크그뤼네르트,화16:30-17:45【31608】 목15:00-16:15【31608】,3,4.87,19
전공핵심,GER3030-01,독일어능력시험,프랑크그뤼네르트,월15:00-16:15【31508B】 수16:30-17:45【31508B】,3,4.61,15
전공핵심,RUS2002-02,초급러시아어2,안혁,화12:00-13:15【31608】 목13:30-14:45【31608】,3,4.67,14
전공핵심,RUS2029-01,러시아어의의미와구조,안혁,화15:00-16:15【31613】 목16:30-17:45【31613】,3,2.86,9
전공핵심,LIS3024-01,시스템분석론,김성훈,목09:00-10:15【31709】 목10:30-11:45【31709】,3,5,33
전공핵심,LIS3050-01,차세대시스템설계론,김성훈,월18:00-19:15【31409】 월19:30-20:45【31409】,3,4.33,19
전공일반,HIS2007-01,중국의역사2,이평수,월13:30-14:45【31512】【1.5h(ON)+1.5h(OFF)】,3,4.71,50
전공일반,HIS2015-01,역사유적답사2,이평수,미지정,1,5,44
전공핵심,HIS2018-01,서양사사료강독,이상동,화12:00-13:15【31605】 목13:30-14:45【31605】,3,2.15,28
전공일반,HIS3037-01,아시아아프리카의역사,막스알텐호펜,목09:00-10:15【31512】 목10:30-11:45【31512】,3,0,4
전공일반,HIS3046-01,중국근대사강독,이평수,월12:00-13:15【31512】 수13:30-14:45【31512】,3,0,3
전공핵심,PSD3003-01,중국정치론,이희옥,수09:00-10:15【61604】 수10:30-11:45【61604】,3,4.45,53
전공(대학원)/전공,LAW4021-01,한국법입문,패트리샤게디,목15:00-16:15【20101B】 목16:30-17:45【20101B】,3,0,1
전공핵심,EDU2020-01,학교와학급경영,고장완,목10:00-10:50【50523A】 목11:00-11:50【50523A】【1h(ON)+2h(OFF)】,3,4.86,8
전공일반,EDU2031-01,인성교육론,김은우,목15:00-15:50【50317】 목16:00-16:50【50317】【1h(ON)+2h(OFF)】,3,5,20
전공일반,EDU3043-01,학교상담론,이동훈,월09:00-10:15【50205】 월10:30-11:45【50205】,3,2.25,20
전공일반,COM3029-01,클라우드컴퓨팅개론,최윤석,월18:00-19:15【50411】【1.5h(ON)+1.5h(OFF)】,3,0,34
전공일반,GLD3024-01,경제사례연습,정해연,화13:30-14:45【20209】 목12:00-13:15【20209】,3,0,48
전공일반,GLD3029-01,행정법사례연습,김혜진,수18:00-19:15【2B113】 수19:30-20:45【2B113】,3,0,14
전공일반,GLD2024-01,경제정책의이해,정해연,화12:00-13:15【20209】 목13:30-14:45【20209】,3,0,68
전공일반,PAD3009-01,복지행정론,조민효,화12:00-13:15【61801】 목13:30-14:45【61801】,3,4.27,17
전공일반,PAD3020-02,정책집행론,노은경,수19:00-19:50【61705】 수20:00-20:50【61705】【1h(ON)+2h(OFF)】,3,0,23
전공핵심,USS2001-05,사회과학조사방법론,최희정,화16:30-17:45【61606】 목15:00-16:15【61606】,3,3.2,31
전공핵심,MCJ2023-02,방송영상콘텐츠실습,장현석,금15:00-16:15【61703】 금16:30-17:45【61703】,3,2.85,34
전공일반,MCJ2040-01,메타버스와콘텐츠비즈니스,박민혁,수13:30-14:45【61703】【1.5h(ON)+1.5h(OFF)】,3,0,87
전공일반,MCJ2040-02,메타버스와콘텐츠비즈니스,박민혁,수12:00-13:15【61703】【1.5h(ON)+1.5h(OFF)】,3,0,47
전공핵심,MCJ2119-01,미디어UX디자인,곽영선,수16:30-17:45【61703】【1.5h(ON)+1.5h(OFF)】,3,3.86,28
전공핵심,MCJ2119-02,미디어UX디자인,곽영선,수15:00-16:15【61703】【1.5h(ON)+1.5h(OFF)】,3,3.85,60
전공일반,MCJ3031-01,평판커뮤니케이션의이해,황지원,월10:30-11:45【61705】【1.5h(ON)+1.5h(OFF)】,3,0,56
전공핵심,SWF2009-01,아동복지론,김기현,화12:00-13:15【61606】 목13:30-14:45【61606】,3,4.78,15
전공핵심,SWF3027-01,사회복지현장실습및세미나2,송영매,금12:00-13:15【61802】 금13:30-14:45【61802】,3,5,5
전공일반,SOC3020-01,한국사회연구,박형민,월10:00-10:50【62705】 월11:00-11:50【62705】【1h(ON)+2h(OFF)】,3,4,19
전공핵심,SOC3045-01,세대의사회학,구정우,화13:30-14:45【33506】 목12:00-13:15【33506】,3,0,11
전공(대학원)/전공,SOC4010-01,인공지능과인권,구정우,화09:00-10:15【61804】 화10:30-11:45【61804】,3,0,2
전공일반,CON3036-01,핀테크와금융소비자,고형진,목16:30-17:45【50423】【1.5h(ON)+1.5h(OFF)】,3,0,15
전공일반,PSY3002-01,학습심리,강민석,금13:30-14:45【61605】【1.5h(ON)+1.5h(OFF)】,3,3.41,27
전공일반,PSY3039-01,문화와사회심리,최훈석,화10:30-11:45【61705】 목09:00-10:15【61705】,3,4.29,44
전공일반,PSY3041-01,인간행동의신경과학,김민우,화09:00-10:15【61605】 목10:30-11:45【61605】,3,4.71,47
전공(대학원)/전공,PSY4002-01,계산인지과학,강민석,목09:00-10:15【61804】 목10:30-11:45【61804】,3,0,3
전공일반,KID3039-01,보육실습,이태경,미지정,3,0,3
전공일반,PAD3054-01,ESG와삶의질향상,배수호,【모듈A】수09:00-10:15【61801】 수10:30-11:45【61801】,3,0,9
전공핵심,PSD2021-01,정치학개론,황인정,금09:00-10:15【61703】 금10:30-11:45【61703】,3,0,22
전공일반,PSD3039-01,국내정치와국제정치,조성민,월15:00-16:15【61705】 수16:30-17:45【61705】,3,0,10
전공일반,PAD3042-01,시민참여와행정,박관태,목18:00-19:15【61607】 목19:30-20:45【61607】,3,0,18
전공일반,BBC3002-41,바이오창업교육,이석찬,【모듈B】월09:00-10:15【62355】 월10:30-11:45【62355】,3,5,59
전공일반,BBC3003-41,차세대바이오헬스캡스톤디자인,허진희,월18:00-19:15【61306】 월19:30-20:45【61306】,3,0,21
전공(대학원)/전공,FBT4026-41,식품임상영양역학,허진희,월13:30-14:45【61306】【1.5h(ON)+1.5h(OFF)】,3,5,7
전공핵심,IBT2008-41,생명유기화학,정우재,월12:00-13:15【62355】【1.5h(ON)+1.5h(OFF)】,3,3.4,3
전공일반,IBT3056-41,바이오공정공학,권대혁,월16:30-17:45【62355】【1.5h(ON)+1.5h(OFF)】,3,4,18
전공일반,IBT3066-41,약물전달학,박우람,화16:30-17:45【62355】【1.5h(ON)+1.5h(OFF)】,3,4.13,76
전공(대학원)/전공,IBT4023-41,나노바이오공학,박우람,화13:30-14:45【62306】【1.5h(ON)+1.5h(OFF)】,3,3.67,55
전공일반,SWE3052-01,심층신경망개론,김재광,수12:00-13:15【32210】【1.5h(ON)+1.5h(OFF)】,3,0,57
전공일반,SWE3052-41,심층신경망개론,이지형,화09:00-10:15【26310】 목10:30-11:45【26310】,3,4.88,81
전공(대학원)/전공,GBE4011-42,휴먼레벨인공지능개론,홍석준,월15:00-16:15【86102】【1.5h(ON)+1.5h(OFF)】,3,4,7
전공(대학원)/전공,GBE7002-41,신경생물학연구법특론Ⅰ,서민아,수15:00-16:15【86102】 수16:30-17:45【86102】,3,0,6
전공핵심,GCO3005-01,글로벌융합학부캡스톤프로젝트,김장현,수18:00-19:15【9B313】 수19:30-20:45【9B313】,3,0,12
전공일반,AAI2016-01,의료데이터시스템개론,이용정,화12:00-13:15【9B312】 목13:30-14:45【9B312】,3,0,3
전공일반,AAI3015-01,소셜인텔리전스,김장현,목18:00-19:15【9B313】 목19:30-20:45【9B313】,3,2.5,28
전공핵심/전공일반,ICE3037-41,종합설계프로젝트,채종서,화18:00-19:15【22003】 화19:30-20:45【22003】,3,0,31
실험실습,ICE2005-41,논리회로설계실험,전일용,월18:00-18:50【22203】 월19:00-19:50【22203】 월20:00-20:50【22203】 토17:00-17:50【22203】,2,4.17,40
전공(대학원)/전공,ESW4022-41,보안을위한소프트웨어분석,황성재,화15:00-16:15【22409】 목16:30-17:45【22409】,3,0,9
전공(대학원)/전공,SIS4001-41,스포츠인터랙션사이언스,김태희,화18:00-19:15【05133】【1.5h(ON)+1.5h(OFF)】,3,3.5,7
전공일반,SPT3005-41,스포츠의학,김경민,금15:00-16:15【51306】【1.5h(ON)+1.5h(OFF)】,3,5,37
전공일반,SPT3029-41,탁구,강동훈,화15:00-15:50【51306】 화16:00-16:50【51306】,1,0,30
전공일반,SPT3077-41,스포츠창업과기업가정신,김태희,화09:00-10:15【05124A】【1.5h(ON)+1.5h(OFF)】,3,4.1,69
전공(대학원)/전공,SPT4009-41,디지털피트니스,김경민,목15:00-16:15【05133】 목16:30-17:45【05133】,3,0,1
전공핵심,PHR2007-41,약품생화학2,조동규,금09:00-09:50【530150】 금10:00-10:50【530150】,2,0,42
전공핵심,PHR2013-41,생물약제학,정지훈,화09:00-09:50【530254】 화10:00-10:50【530254】 화11:00-11:50【530254】,3,0,55
전공핵심,PHR2029-41,약리학2,이석용,화13:00-13:50【530154】 화14:00-14:50【530154】,2,2,60
전공핵심,PHR2042-41,의약생물정보학,김훈,수09:00-09:50【530250】 수10:00-10:50【530250】 수11:00-11:50【530250】,3,5,65
전공핵심,PHR2043-41,인체해부생리학,장춘곤,수16:00-16:50【530250】 수17:00-17:50【530250】 금10:00-10:50【530250】 금11:00-11:50【530250】,4,0,64
전공일반,PHR3042-41,약학통계학,신주영,금21:00-21:45【530150】 금21:45-22:30【530150】,2,0,0
전공일반,PHR3102-41,보건의료개론,민지영,금13:30-14:45【530254】【0.5h(ON)+1.5h(OFF)】,2,0,38
전공일반,PHR3155-41,나노의약학,육심명,금13:00-13:50【530154】 금14:00-14:50【530154】 금15:00-15:50【530154】,3,0,37
전공일반,DES2028-01,표현과재료2,박고은,월09:00-10:15【61202】 월10:30-11:45【61202】,3,5,17
전공핵심,DES3004-02,디자인스튜디오2,박선주,목13:00-13:50【61209】 목14:00-14:50【61209】【1h(ON)+2h(OFF)】,3,4.5,9
전공일반,SOA3002-01,예술과고급빅데이터,구자환,화12:00-13:15【62705】 화13:30-14:45【62705】,3,3.83,24
전공(대학원)/전공,SOA4004-01,다원예술캡스톤디자인,신제현,월15:00-16:15【62603】 월16:30-17:45【62603】,3,0,5
전공(대학원)/전공,SOA4005-01,인공지능창작윤리와비평적시각,임성민,월12:00-13:15【62704】 월13:30-14:45【62704】,3,0,4
전공일반,SOA2004-I1,공연예술미학,임성민,【iCampus 수업】,2,4.53,109
전공핵심,SKD2049-01,컨템포러리음악의이해,신명수,목09:00-09:50【62701】 목10:00-10:50【62701】,2,0,16
전공핵심,SKD2073-01,컨템포러리댄스테크닉1,김나이,수11:00-11:50【62201】 수12:00-12:50【62201】,2,0,12
전공핵심,SKD2074-01,컨템포러리댄스부전공1B,김미희,목13:00-13:50【62201】 목14:00-14:50【62201】,2,5,27
전공핵심,SKD2075-01,컨템포러리댄스테크닉2B,김나이,목11:00-11:50【62201】 목12:00-12:50【62201】,2,0,18
전공일반,SKD2076-01,컨템포러리댄스레퍼토리2,김미희,화15:00-15:50【62201】 화16:00-16:50【62201】,2,0,12
전공핵심,SKD3071-01,캡스톤디자인컨템포러리댄스프로젝트,김나이,수15:00-16:15【62201】 수16:30-17:45【62201】,3,0,12
전공일반,ART3060-01,영상과미술,권혜원,수15:00-16:15【62704】 수16:30-17:45【62704】,3,0,9
전공핵심,DAT2046-01,프레임/쇼트,윤용아,수15:00-16:15【61414】 수16:30-17:45【61414】,3,5,27
전공일반,DAT3040-01,연기연출,윤용아,목12:00-13:15【62401】 목13:30-14:45【62401】,3,0,16
전공핵심,FDM2020-01,기초한복구성,정희정,금09:00-10:15【62901】 금10:30-11:45【62901】,3,4.38,18
전공일반,FDM3096-01,패션소재품질평가,이경은,금09:00-10:15【62801】 금10:30-11:45【62801】,3,0,16
전공핵심,COS3095-01,도가와불교철학,나우권,목13:00-13:50【31603】 목14:00-14:50【31603】【1h(ON)+2h(OFF)】,3,4.43,9
전공일반,MED3095-41,필수학생연구2,전홍진,미지정,2,0,0
전공일반,MED3096-41,내과학실습,이준혁,월09:00-09:50【미지정】 월10:00-10:50【미지정】 월11:00-11:50【미지정】 월12:00-12:50【미지정】 월13:00-13:50【미지정】 월14:00-14:50【미지정】 월15:00-15:50【미지정】 월16:00-16:50【미지정】 월17:00-17:50【미지정】 월18:00-18:50【미지정】,15,0,0
전공일반,MED3099-41,산부인과학실습,오수영,수11:00-11:50【미지정】 수12:00-12:50【미지정】 수13:00-13:50【미지정】 수14:00-14:50【미지정】 수15:00-15:50【미지정】 수16:00-16:50【미지정】 수17:00-17:50【미지정】 수18:00-18:50【미지정】,4,0,0
전공일반,MED3100-41,소아청소년과학실습,허준,수19:00-19:50【미지정】 수20:00-20:50【미지정】 수21:00-21:45【미지정】 수21:45-22:30【미지정】 수22:30-23:15【미지정】 목08:00-08:50【미지정】 목09:00-09:50【미지정】 목10:00-10:50【미지정】,4,0,0
전공일반,MED3101-41,신경과학실습,김경문,목11:00-11:50【미지정】 목12:00-12:50【미지정】 목13:00-13:50【미지정】 목14:00-14:50【미지정】 목15:00-15:50【미지정】 목16:00-16:50【미지정】 목17:00-17:50【미지정】 목18:00-18:50【미지정】,4,0,0
전공일반,MED3103-41,외과학실습1,김지수,목11:00-11:50【미지정】 목12:00-12:50【미지정】 목13:00-13:50【미지정】 목14:00-14:50【미지정】 목15:00-15:50【미지정】 금08:00-08:50【미지정】 금09:00-09:50【미지정】 금10:00-10:50【미지정】,4,0,0
전공일반,MED3104-41,정신건강의학과학실습,정유숙,금11:00-11:50【미지정】 금12:00-12:50【미지정】 금13:00-13:50【미지정】 금14:00-14:50【미지정】 금15:00-15:50【미지정】 금16:00-16:50【미지정】 금17:00-17:50【미지정】 금18:00-18:50【미지정】,4,0,0
전공일반,MED3107-41,영상의학실습,한부경,금19:00-19:50【미지정】 금20:00-20:50【미지정】 금21:00-21:45【미지정】 금21:45-22:30【미지정】,2,0,0
전공일반,MED3108-41,페이션트익스피리언스1,전경만,월08:00-08:50【미지정】 월09:00-09:50【미지정】,1,0,0
전공일반,MED3142-41,사회와의사:환경의학,김종헌,수15:00-15:50【미지정】 수16:00-16:50【미지정】,2,0,0
전공일반,MED3159-41,임상실습입문,윤진영,화09:00-09:50【미지정】 화10:00-10:50【미지정】,1,0,0
전공일반,MED3160-41,통합실습,최준영,화11:00-11:50【미지정】 화12:00-12:50【미지정】 화13:00-13:50【미지정】 화14:00-14:50【미지정】,2,0,0
전공일반,MED3162-41,임상의학종합평가,강철인,수08:00-08:50【미지정】,1,0,0
전공일반,MED3173-41,임상종합실습,강철인,목08:00-08:50【미지정】 목09:00-09:50【미지정】 목10:00-10:50【미지정】 목11:00-11:50【미지정】 목12:00-12:50【미지정】 목13:00-13:50【미지정】 목14:00-14:50【미지정】 목15:00-15:50【미지정】 목16:00-16:50【미지정】 목17:00-17:50【미지정】,10,0,0
실험실습,PHY2005-41,기초물리학실험2,김범규,토09:00-09:50【32352】 토10:00-10:50【32352】 토11:00-11:50【32352】 토12:00-12:50【32352】,2,0,6
전공핵심,PHY2010-41,전자기학1,강대준,월16:30-17:45【31214】 수15:00-16:15【31214】,3,3.96,47
전공핵심,PHY2011-41,전자기학1연습,강대준,화11:00-11:50【51307】 화12:00-12:50【51307】,1,4.5,16
전공(대학원)/전공,PHY4023-41,첨단소재물리개론,강대준,월13:30-14:45【31214】 수12:00-13:15【31214】,3,5,6
전공핵심,MTH2011-41,전산응용수학,허정규,【모듈A】화12:00-13:15【32255】 목13:30-14:45【32255】,3,0,53
전공(대학원)/전공,MTH4040-41,확률적생성모형,허정규,【모듈D】금15:00-16:15【51318】 금16:30-17:45【51318】,3,0,23
전공일반,CHY3003-41,컴퓨터화학,이진용,금12:00-13:15【51152】 금13:30-14:45【51152】,3,4.33,8
전공핵심,SSE3071-41,네트워크시스템개론,황재현,월13:30-14:45【400126】 수12:00-13:15【400126】,3,0,12
전공,MCC2003-41,기초화공계산,채희엽,월09:00-10:15【61304A】 수10:30-11:45【61304A】【1h(ON)+3h(OFF)[4시간]】,3,0,3
전공핵심,CES2004-41,반도체제조공정및소재,신성식,금15:00-16:15【미지정】 금16:30-17:45【미지정】,3,0,76
전공일반,EEE3050-42,컴퓨터구조론,김준성,화15:00-16:15【400126】 목16:30-17:45【400126】【1h(ON)+3h(OFF)[4시간]】,3,1,57
전공일반,CES3005-41,반도체패키징,김종웅,금18:00-19:15【미지정】 금19:30-20:45【미지정】,3,0,12
전공,RES4003-41,스마트구조물설계,박선규,화15:00-16:15【27530】 화16:30-17:45【27530】,3,0,0
전공,IBT4029-41,대학원논문연구2,정우재,미지정,3,0,4
전공,MED7005-41,의생명AI빅데이터연구론,이주상,화09:00-09:50【713304】 화10:00-10:50【713304】 화11:00-11:50【713304】,3,0,4
전공핵심,MCJ2123-01,디지털뉴스라이팅,정성욱,수09:00-10:15【61703】 수10:30-11:45【61703】,3,0,62
